id,name,description,price,stock,category,image
1093,Wall Art Canvas 80x60cm,"Decorative wall art canvas painting for living room, bedroom, or office space.",20000.00,20,Furniture & Decor,placeholder.jpg
1094,Wooden TV Stand with Glass Door,Stylish TV stand with glass doors and shelves for electronics and décor.,160000.00,15,Furniture & Decor,placeholder.jpg
1095,Wooden Dining Chair Single,"Sturdy wooden dining chair with smooth finish, ideal for dining sets.",25000.00,30,Furniture & Decor,placeholder.jpg
1096,Wooden Coffee Table Square,Compact square coffee table with durable wooden surface for living rooms.,95000.00,15,Furniture & Decor,placeholder.jpg
1097,Upholstered Headboard King Size,"Fabric upholstered headboard with soft padding, perfect for king beds.",150000.00,10,Furniture & Decor,placeholder.jpg
1098,Wooden Shoe Rack 5-Tier,"Tall, sturdy shoe rack for organizing footwear in bedrooms or hallways.",70000.00,15,Furniture & Decor,placeholder.jpg
1099,Fabric Sofa 4-Seater,"Comfortable 4-seater sofa with fabric upholstery, ideal for large living rooms.",300000.00,10,Furniture & Decor,placeholder.jpg
1100,Wooden Bed Frame Double Size,"Durable wooden bed frame suitable for double mattress, modern design.",250000.00,10,Furniture & Decor,placeholder.jpg
1101,Wooden Wall Shelf 3-Tier,"Compact wall shelf with three tiers for décor, books, or small items.",20000.00,20,Furniture & Decor,placeholder.jpg
1102,LED Table Lamp Modern Design,Stylish table lamp with LED bulb for desk or bedside lighting.,15000.00,30,Furniture & Decor,placeholder.jpg
1103,Wooden Kids Wardrobe 3-Door,Spacious 3-door wardrobe for children with hanging and shelf space.,220000.00,10,Furniture & Decor,placeholder.jpg
1104,Fabric Ottoman Round,"Round soft ottoman with hidden storage, suitable for living rooms or bedrooms.",70000.00,15,Furniture & Decor,placeholder.jpg
1105,Kids Toy Organizer Cube Storage 6pcs,"Cube storage organizer for toys, books, and games, perfect for kids' rooms.",60000.00,20,Furniture & Decor,placeholder.jpg
1106,Wooden Dressing Mirror Full Length,Free-standing full-length mirror with wooden frame for bedroom use.,80000.00,15,Furniture & Decor,placeholder.jpg
1107,Baby Crib Wooden Classic Design,"Safe and durable wooden crib with classic design, adjustable mattress height.",260000.00,8,Furniture & Decor,placeholder.jpg
1108,Fabric Armchair Recliner,Comfortable recliner armchair with soft fabric upholstery for living rooms.,160000.00,12,Furniture & Decor,placeholder.jpg
1109,Wooden Bookshelf Corner 5-Tier,Space-saving corner bookshelf with five shelves for books and décor items.,110000.00,15,Furniture & Decor,placeholder.jpg
1110,Baby Room Night Light LED,"Soft LED night light for baby's room, energy-efficient and safe.",12000.00,20,Furniture & Decor,placeholder.jpg
1111,Wooden Desk Organizer with Drawers,Small desk organizer with drawers for office supplies or stationery.,30000.00,20,Furniture & Decor,placeholder.jpg
1112,Wooden Dining Table 4-Seater,"Compact dining table with four chairs, perfect for small dining spaces.",200000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1113,Fabric Sofa 3-Seater,Comfortable sofa with soft fabric upholstery and sturdy wooden frame.,220000.00,12,Furniture & Decor,assets/images/placeholder.jpg
1114,Recliner Sofa 2-Seater Leather,Stylish leather recliner sofa with padded armrests and adjustable footrest.,250000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1115,Wooden TV Stand 3 Drawers,Spacious TV stand with three drawers and open shelves for storage and décor.,180000.00,12,Furniture & Decor,assets/images/placeholder.jpg
1116,Wall Mirror Round 50cm,"Modern round wall mirror with wooden frame, perfect for living rooms or bedrooms.",25000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1117,Floating Shelf Wooden 4pcs,"Set of four floating shelves for décor, books, or kitchen accessories.",22000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1118,Kids Wooden Chair Set 2pcs,"Colorful wooden chairs designed for children, durable and safe.",45000.00,15,Baby & Kids,assets/images/placeholder.jpg
1119,Kids Study Desk with Drawer,Compact study desk with storage drawer for children's homework and supplies.,85000.00,15,Baby & Kids,assets/images/placeholder.jpg
1120,Baby Crib Bedding Set 3pcs,"Soft bedding set for baby cribs including sheet, blanket, and pillow cover.",25000.00,20,Baby & Kids,assets/images/placeholder.jpg
1121,Baby Room Curtain Set 2pcs,Decorative curtains for baby's room with playful patterns and soft fabric.,18000.00,20,Baby & Kids,assets/images/placeholder.jpg
1122,Wooden Shoe Cabinet 6-Tier,Tall shoe cabinet with six tiers to organize shoes and keep rooms tidy.,80000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1123,Fabric Storage Ottoman Large,"Soft ottoman with hidden storage compartment for toys, clothes, or blankets.",90000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1124,Kids Toy Chest Wooden,Wooden toy chest with hinged lid for safe and organized storage of toys.,70000.00,20,Baby & Kids,assets/images/placeholder.jpg
1125,Baby Rocking Chair Fabric,"Comfortable rocking chair for nursery or playroom, soft cushioned seat.",60000.00,15,Baby & Kids,assets/images/placeholder.jpg
1126,Wooden Wardrobe 2-Door,Compact 2-door wardrobe with hanging and shelf space for bedroom storage.,200000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1127,Wooden Nightstand 2-Drawers,"Bedside cabinet with two drawers for bedroom essentials, durable construction.",55000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1128,Wooden Coffee Table with Drawer,Stylish coffee table with drawer for storage and smooth polished surface.,100000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1129,Fabric Armchair Modern,"Soft cushioned armchair with sturdy frame, ideal for reading corners.",140000.00,12,Furniture & Decor,assets/images/placeholder.jpg
1130,Wooden Bookshelf 6-Tier,"Tall bookshelf with six shelves for books, décor, and household items.",120000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1131,Wooden Dressing Table with Stool,Elegant dressing table with drawers and matching stool for bedroom use.,200000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1132,Fabric Sofa Bed 2-Seater,Convertible sofa bed with soft cushions and sturdy frame for living rooms.,210000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1133,Wooden Bedside Cabinet Single Drawer,Simple bedside cabinet with one drawer for bedroom essentials.,45000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1134,LED Floor Lamp Modern Style,Tall LED floor lamp with adjustable brightness for reading or ambient lighting.,40000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1135,Wall Mounted Coat Rack 5 Hooks,Wooden wall-mounted coat rack for entryway or bedroom use.,12000.00,30,Furniture & Decor,assets/images/placeholder.jpg
1136,Fabric Bean Bag Chair Large,Soft and comfortable bean bag chair for living rooms or kids' rooms.,85000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1137,Kids Play Table with Chairs Set,Colorful play table with matching chairs for children's activities.,65000.00,15,Baby & Kids,assets/images/placeholder.jpg
1138,Wooden Crib Mobile Musical Toy,"Musical mobile to entertain and soothe babies in cribs, colorful design.",30000.00,20,Baby & Kids,assets/images/placeholder.jpg
1139,Baby Changing Table with Storage,Sturdy wooden changing table with drawers and shelves for baby essentials.,160000.00,10,Baby & Kids,assets/images/placeholder.jpg
1140,Kids Floor Rug Soft Play Mat 120x180cm,Soft cushioned rug for safe and comfortable playtime for children.,28000.00,20,Baby & Kids,assets/images/placeholder.jpg
1141,Nursery Glider Chair Leather,Comfortable leather glider chair for nursing and baby care.,180000.00,10,Baby & Kids,assets/images/placeholder.jpg
1142,Wooden Side Table Small,"Compact side table for living room or bedroom, perfect for lamps or décor.",30000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1143,Wall Art Canvas 80x60cm,"Decorative wall art canvas painting for living room, bedroom, or office space.",20000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1144,Wooden TV Stand with Glass Door,Stylish TV stand with glass doors and shelves for electronics and décor.,160000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1145,Wooden Dining Chair Single,"Sturdy wooden dining chair with smooth finish, ideal for dining sets.",25000.00,30,Furniture & Decor,assets/images/placeholder.jpg
1146,Wooden Coffee Table Square,Compact square coffee table with durable wooden surface for living rooms.,95000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1147,Upholstered Headboard King Size,"Fabric upholstered headboard with soft padding, perfect for king beds.",150000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1148,Wooden Shoe Rack 5-Tier,"Tall, sturdy shoe rack for organizing footwear in bedrooms or hallways.",70000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1149,Fabric Sofa 4-Seater,"Comfortable 4-seater sofa with fabric upholstery, ideal for large living rooms.",300000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1150,Wooden Bed Frame Double Size,"Durable wooden bed frame suitable for double mattress, modern design.",250000.00,10,Furniture & Decor,assets/images/placeholder.jpg
1151,Wooden Wall Shelf 3-Tier,"Compact wall shelf with three tiers for décor, books, or small items.",20000.00,20,Furniture & Decor,assets/images/placeholder.jpg
1152,LED Table Lamp Modern Design,Stylish table lamp with LED bulb for desk or bedside lighting.,15000.00,30,Furniture & Decor,assets/images/placeholder.jpg
1153,Wooden Kids Wardrobe 3-Door,Spacious 3-door wardrobe for children with hanging and shelf space.,220000.00,10,Baby & Kids,assets/images/placeholder.jpg
1154,Fabric Ottoman Round,"Round soft ottoman with hidden storage, suitable for living rooms or bedrooms.",70000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1155,Kids Toy Organizer Cube Storage 6pcs,"Cube storage organizer for toys, books, and games, perfect for kids' rooms.",60000.00,20,Baby & Kids,assets/images/placeholder.jpg
1156,Wooden Dressing Mirror Full Length,Free-standing full-length mirror with wooden frame for bedroom use.,80000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1157,Baby Crib Wooden Classic Design,"Safe and durable wooden crib with classic design, adjustable mattress height.",260000.00,8,Baby & Kids,assets/images/placeholder.jpg
1158,Fabric Armchair Recliner,Comfortable recliner armchair with soft fabric upholstery for living rooms.,160000.00,12,Furniture & Decor,assets/images/placeholder.jpg
1159,Wooden Bookshelf Corner 5-Tier,Space-saving corner bookshelf with five shelves for books and décor items.,110000.00,15,Furniture & Decor,assets/images/placeholder.jpg
1160,Baby Room Night Light LED,"Soft LED night light for baby's room, energy-efficient and safe.",12000.00,20,Baby & Kids,assets/images/placeholder.jpg
1161,Wooden Desk Organizer with Drawers,Small desk organizer with drawers for office supplies or stationery.,30000.00,20,Furniture & Decor,assets/images/placeholder.jpg
